time,jobId,taskId,event,cntrId
45,job7,m298,start,303
45,job7,m288,start,142
45,job7,m269,start,157
45,job7,m213,start,218
45,job7,m232,start,204
45,job7,m289,start,158
45,job7,m214,start,235
45,job7,m259,start,319
45,job7,m309,start,159
45,job7,m252,start,205
45,job7,m272,start,206
45,job7,m292,start,207
45,job7,m226,start,107
45,job7,m144,start,72
45,job7,m245,start,93
45,job7,m164,start,73
45,job7,m246,start,108
45,job7,m184,start,74
45,job7,m170,start,168
45,job7,m266,start,109
45,job7,m265,start,94
45,job7,m233,start,219
45,job7,m107,start,119
45,job7,m204,start,75
45,job7,m224,start,76
45,job7,m127,start,120
45,job7,m234,start,236
45,job7,m147,start,121
45,job7,m167,start,122
45,job7,m254,start,237
45,job7,m187,start,123
45,job7,m244,start,77
45,job7,m207,start,124
45,job7,m308,start,143
45,job7,m227,start,125
45,job7,m285,start,95
45,job7,m286,start,110
45,job7,m247,start,126
45,job7,m306,start,111
45,job7,m274,start,238
45,job7,m190,start,169
45,job7,m267,start,127
45,job7,m294,start,239
45,job7,m210,start,170
45,job7,m264,start,78
45,job7,m284,start,79
45,job7,m253,start,220
45,job7,m273,start,221
45,job7,m293,start,222
45,job7,m230,start,171
45,job7,m250,start,172
45,job7,m270,start,173
45,job7,m313,start,223
45,job7,m290,start,174
45,job7,m310,start,175
45,job7,m330,start,480
45,job7,m303,start,368
45,job7,m323,start,369
45,job7,m333,start,528
45,job7,m328,start,449
45,job7,m312,start,512
45,job7,m255,start,560
45,job7,m350,start,481
45,job7,m329,start,465
45,job7,m311,start,496
45,job7,m316,start,576
45,job7,m318,start,608
45,job7,m280,start,320
45,job7,m370,start,482
45,job7,m301,start,336
45,job7,m353,start,529
45,job7,m302,start,352
45,job7,m343,start,370
45,job7,m332,start,513
45,job7,m314,start,544
45,job7,m326,start,416
45,job7,m348,start,450
45,job7,m300,start,321
45,job7,m279,start,624
45,job7,m338,start,609
45,job7,m287,start,432
45,job7,m305,start,400
45,job7,m322,start,353
45,job7,m304,start,384
45,job7,m390,start,483
45,job7,m346,start,417
45,job7,m410,start,484
45,job7,m366,start,418
45,job7,m299,start,625
45,job7,m373,start,530
45,job7,m275,start,561
45,job7,m336,start,577
45,job7,m325,start,401
45,job7,m334,start,545
45,job7,m352,start,514
45,job7,m317,start,592
45,job7,m331,start,497
45,job7,m393,start,531
45,job7,m351,start,498
45,job7,m324,start,385
45,job7,m368,start,451
45,job7,m430,start,485
45,job7,m358,start,610
45,job7,m319,start,626
45,job7,m339,start,627
45,job7,m378,start,611
45,job7,m321,start,337
45,job7,m344,start,386
45,job7,m349,start,466
45,job7,m295,start,562
45,job7,m320,start,322
45,job7,m372,start,515
45,job7,m392,start,516
45,job7,m345,start,402
45,job7,m363,start,371
45,job7,m359,start,628
45,job7,m369,start,467
45,job7,m307,start,433
45,job7,m341,start,338
45,job7,m389,start,468
45,job7,m327,start,434
45,job7,m450,start,486
45,job7,m398,start,612
45,job7,m340,start,323
45,job7,m315,start,563
45,job7,m383,start,372
45,job7,m364,start,387
45,job7,m342,start,354
45,job7,m347,start,435
45,job7,m379,start,629
45,job7,m362,start,355
45,job7,m354,start,546
45,job7,m360,start,324
45,job7,m418,start,613
45,job7,m470,start,487
45,job7,m374,start,547
45,job7,m365,start,403
45,job7,m413,start,532
45,job7,m399,start,630
45,job7,m403,start,373
45,job7,m409,start,469
45,job7,m335,start,564
45,job7,m382,start,356
45,job7,m388,start,452
45,job7,m384,start,388
45,job7,m423,start,374
45,job7,m443,start,375
45,job7,m412,start,517
45,job7,m361,start,339
45,job7,m463,start,376
45,job7,m367,start,436
45,job7,m490,start,488
45,job7,m380,start,325
45,job7,m386,start,419
45,job7,m404,start,389
45,job7,m419,start,631
45,job7,m371,start,499
45,job7,m406,start,420
45,job7,m385,start,404
45,job7,m391,start,500
45,job7,m439,start,632
45,job7,m408,start,453
45,job7,m459,start,633
45,job7,m381,start,340
45,job7,m426,start,421
45,job7,m446,start,422
45,job7,m337,start,593
45,job7,m401,start,341
45,job7,m357,start,594
45,job7,m433,start,533
45,job7,m387,start,437
45,job7,m479,start,634
45,job7,m421,start,342
45,job7,m402,start,357
45,job7,m432,start,518
45,job7,m407,start,438
45,job7,m428,start,454
45,job7,m510,start,489
45,job7,m422,start,358
45,job7,m405,start,405
45,job7,m355,start,565
45,job7,m377,start,595
45,job7,m441,start,343
45,job7,m483,start,377
45,job7,m448,start,455
45,job7,m442,start,359
45,job7,m452,start,519
45,job7,m411,start,501
45,job7,m400,start,326
45,job7,m499,start,635
45,job7,m420,start,327
45,job7,m461,start,344
45,job7,m375,start,566
45,job7,m438,start,614
45,job7,m431,start,502
45,job7,m424,start,390
45,job7,m462,start,360
45,job7,m530,start,490
45,job7,m425,start,406
45,job7,m395,start,567
45,job7,m356,start,578
45,job7,m427,start,439
45,job7,m445,start,407
45,job7,m415,start,568
45,job7,m465,start,408
45,job7,m429,start,470
45,job7,m376,start,579
45,job7,m451,start,503
45,job7,m435,start,569
45,job7,m396,start,580
45,job7,m482,start,361
45,job7,m481,start,345
45,job7,m550,start,491
45,job7,m501,start,346
